addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,tel,title,zipcode
경상남도 창원시 의창구 반계동,산39-8,36,,A02,A0202,A02020700,2867933,12,20221017094529,http://tong.visitkorea.or.kr/cms/resource/09/2867909_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/09/2867909_image3_1.JPG,128.6114506354,35.2447185646,6,20221017094544,0,16,,팔용근린공원,51403
경상남도 창원시 성산구 중앙동,501-44,36,,A02,A0202,A02020700,2867908,12,20221014172346,http://tong.visitkorea.or.kr/cms/resource/04/2867904_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/04/2867904_image3_1.JPG,128.6807450799,35.2262607873,6,20221014172404,0,16,,창원광장,51411
경상남도 창원시 마산합포구 드림베이대로 361,,36,,A02,A0202,A02020700,2864214,12,20221006104640,http://tong.visitkorea.or.kr/cms/resource/85/2864185_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/85/2864185_image3_1.JPG,128.5901742863,35.1575501862,6,20221006104653,0,16,,가포해안변공원,51755
경상남도 창원시 마산합포구 월남동1가,47-4,36,,A02,A0202,A02020700,2864150,12,20221006102804,http://tong.visitkorea.or.kr/cms/resource/47/2864147_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/2864147_image3_1.JPG,128.5640646750,35.1866103409,6,20221202143417,0,16,,3.15해양누리공원,51740
경상남도 창원시 성산구 반송로 159 현대아파트,,36,,A02,A0202,A02020700,2864066,12,20221005173012,http://tong.visitkorea.or.kr/cms/resource/61/2864061_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/61/2864061_image3_1.JPG,128.6738898028,35.2380926673,6,20221005173022,1,16,,반송공원,51425
경상남도 창원시 진해구 천자로 160 해양레포츠스쿨,,36,,A02,A0202,A02020700,2864059,12,20221005172116,http://tong.visitkorea.or.kr/cms/resource/54/2864054_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/54/2864054_image3_1.JPG,128.6883328216,35.1413537848,6,20221005172128,0,16,,소죽도공원,51657
경상남도 창원시 마산합포구 동성동,177-1,36,,A02,A0202,A02020100,2864052,12,20221005171220,http://tong.visitkorea.or.kr/cms/resource/29/2864029_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/29/2864029_image3_1.JPG,128.5771907762,35.2063250321,6,20221005171231,0,16,,오동동문화광장,51728
경상남도 창원시 성산구 중앙대로186번길 13,,36,,A02,A0202,A02020700,2863958,12,20221005154526,http://tong.visitkorea.or.kr/cms/resource/44/2863944_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/44/2863944_image3_1.JPG,128.6871083300,35.2293466680,6,20221005154755,0,16,,용지공원(용지문화공원),51444
경상남도 창원시 성산구 두대로 46 두대자율방범소,,36,,A02,A0202,A02020700,2863914,12,20221005152533,http://tong.visitkorea.or.kr/cms/resource/09/2863909_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/09/2863909_image3_1.JPG,128.6489393694,35.2320206720,6,20221202143545,0,16,,창원시 어린이교통공원,51416
경상남도 창원시 성산구 외동반림로 256,,36,,A02,A0203,A02030400,2811428,12,20220318163115,,,128.6803197538,35.2396953823,6,20220321153848,0,16,010-3927-9688,옴샨티센트하우스,51428
경남 창원시 마산합포구 월포동 1-4,(월포동),36,0,A01,A0101,A01011400,2793133,12,20211213225703,http://tong.visitkorea.or.kr/cms/resource/11/2794311_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2794311_image2_1.jpg,128.5685808222,35.1912682333,6,20211214021443,1,16,,마산항,51717
경상남도 창원시 진해구 마천동,,36,0,A01,A0101,A01010800,2788075,12,20211208011212,http://tong.visitkorea.or.kr/cms/resource/12/2792312_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2792312_image2_1.jpg,128.7934126013,35.1393392590,6,20221110151335,0,16,,용추폭포,
경상남도 창원시 진해구 진희로 36,(제황산동),36,0,A01,A0101,A01011400,2785977,12,20211206192422,http://tong.visitkorea.or.kr/cms/resource/58/2799358_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2799358_image2_1.jpg,128.6735534799,35.1441698674,6,20211216015637,0,16,,속천항,51683
경상남도 창원시 마산합포구 구산면 심리 80-16,,36,0,A01,A0101,A01011400,2785950,12,20211206190724,http://tong.visitkorea.or.kr/cms/resource/68/2800568_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2800568_image2_1.jpg,128.6286150119,35.0675831932,6,20221208094335,0,16,,원전선착장,
경상남도 창원시 진해구 진희로 150,(경화동),36,0,A02,A0201,A02010400,2784682,12,20211201223349,http://tong.visitkorea.or.kr/cms/resource/15/2784915_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2784915_image2_1.jpg,128.6851690504,35.1472252909,6,20221031094942,1,16,,진해루,51686
경상남도 창원시 진해구 진희로 142,(경화동),36,0,A02,A0202,A02020700,2784667,12,20211201222513,http://tong.visitkorea.or.kr/cms/resource/16/2800016_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2800016_image2_1.jpg,128.6842857943,35.1472169428,6,20220407170300,2,16,,진해루해변공원,51686
,,36,0,A01,A0101,A01011300,2784206,12,20211201020535,,,0,0,6,20221026090720,0,16,,신비의바닷길동섬,
경상남도 창원시 진해구 소사로59번길 13,(소사동),36,0,A02,A0201,A02010600,2784188,12,20211201015831,,,128.7766476810,35.1287956897,6,20221107164246,0,16,,진해소사마을,51597
경상남도 창원시 성산구 두대로 198,(중앙동),36,0,A02,A0202,A02020700,2784141,12,20211201014238,,,128.6617717868,35.2244439788,6,20220701153947,0,16,,올림픽공원	(창원),51519
